price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
8500,1997,ram 1500,excellent,8,gas,125500,automatic,pickup,blue,1,2018-11-24,13
6499,2009,hyundai santa fe,like new,6,gas,71876,automatic,SUV,white,1,2018-11-04,43
13500,2015,dodge charger,good,8,gas,127000,automatic,sedan,silver,,2019-01-09,14
5999,2010,toyota camry le,excellent,,gas,132789,manual,sedan,silver,,2018-12-01,7
5595,2015,nissan versa,excellent,4,gas,83824,automatic,sedan,silver,,2019-04-14,28
16995,,dodge grand caravan,excellent,6,gas,45677,automatic,van,grey,,2018-09-02,0
7905,2014,nissan versa,good,4,gas,,automatic,sedan,silver,,2018-11-22,31
5500,1999,ford f350,good,10,gas,220500,automatic,truck,white,,2018-10-21,10
3995,2003,ford expedition,good,8,gas,204029,automatic,SUV,green,,2018-10-31,44
7995,2012,chevrolet cruze,excellent,4,gas,24279,automatic,sedan,blue,,2018-11-05,60
3900,2001,toyota highlander,excellent,6,gas,173000,automatic,SUV,brown,,2019-04-11,38
105,2011,chrysler 300,excellent,6,gas,70000,automatic,sedan,,,2018-07-11,100
10800,2000,ford f-350 sd,good,8,diesel,190000,other,pickup,,1,2018-07-28,15
1900,,chevrolet tahoe,fair,8,gas,,automatic,SUV,white,1,2019-01-04,24
8995,2006,chevrolet silverado 2500hd,excellent,8,gas,140610,automatic,truck,custom,1,2018-11-01,10
15995,,honda cr-v,excellent,4,gas,60150,automatic,wagon,brown,1,2018-09-27,35
8995,2014,chevrolet cruze,excellent,4,gas,,automatic,sedan,white,,2019-02-27,7
12995,2013,nissan rogue,excellent,4,gas,46150,automatic,wagon,black,1,2018-08-10,4
12995,2015,kia sorento,excellent,4,gas,89400,automatic,wagon,,1,2018-08-15,36
42995,2018,chevrolet suburban,excellent,8,gas,,automatic,SUV,black,1,2019-03-31,82
7995,2006,chevrolet silverado 1500,excellent,8,gas,155500,automatic,truck,custom,1,2018-11-19,12
14995,2008,chevrolet silverado 1500,excellent,8,gas,93300,automatic,truck,,1,2018-08-09,62
7000,1987,chevrolet corvette,like new,8,gas,96000,manual,coupe,blue,,2019-02-12,42
6700,2013,nissan altima,excellent,4,gas,120000,automatic,sedan,black,,2018-07-28,54
25000,2017,jeep wrangler,excellent,6,gas,,automatic,other,,1,2019-01-13,51
1800,1999,ford taurus,good,6,gas,133423,automatic,sedan,green,,2018-09-10,21
6399,2014,ford fusion se,excellent,4,gas,,automatic,sedan,red,,2018-09-10,45
1795,2005,chevrolet malibu,excellent,6,gas,157000,automatic,sedan,grey,,2019-02-28,83
9900,2006,jeep wrangler,good,6,gas,78000,manual,SUV,white,1,2019-01-20,19
3500,2007,acura tl,good,6,gas,153000,automatic,sedan,,,2019-01-19,9
8999,2010,ford f-150,excellent,8,gas,154000,automatic,pickup,blue,1,2018-10-22,69
4499,2009,honda odyssey,good,6,gas,187000,automatic,mini-van,blue,,2019-03-14,19
11499,2013,dodge charger,excellent,6,gas,85000,automatic,sedan,grey,,2018-09-08,34
4100,2007,hyundai santa fe,like new,6,gas,151000,automatic,SUV,grey,1,2018-09-06,74
3850,2003,gmc sierra 1500,good,8,gas,157668,automatic,pickup,green,1,2018-11-14,43
2600,2006,honda odyssey,good,6,gas,204000,automatic,mini-van,silver,,2019-01-05,23
4399,2008,ford edge,good,6,gas,15622,automatic,SUV,red,,2019-04-17,36
2200,1985,gmc sierra,good,8,gas,125600,manual,truck,grey,1,2019-01-04,59
5799,2011,ford fusion se,excellent,4,gas,73896,automatic,sedan,grey,,2018-10-03,59
5995,2010,hyundai elantra,good,4,gas,125671,automatic,sedan,grey,,2019-03-16,45
5995,2008,acura tl,good,6,gas,171888,automatic,sedan,grey,,2018-07-08,58
4200,2003,chevrolet silverado 1500,good,,gas,138040,automatic,truck,brown,1,2018-10-17,49
3700,2001,nissan frontier,excellent,6,gas,200000,automatic,truck,red,,2019-02-10,94
1800,2005,hyundai sonata,fair,4,gas,126713,automatic,sedan,silver,,2019-04-18,39
10999,2008,ford f250 super duty,excellent,8,gas,75592,automatic,pickup,,,2018-12-01,46
3900,2010,nissan versa,excellent,4,gas,88000,automatic,sedan,silver,,2019-02-14,47
8000,2000,ram 2500,good,8,gas,,automatic,pickup,white,1,2018-07-20,99
4800,2003,honda accord,excellent,4,gas,123000,manual,sedan,,,2019-03-21,45
600,,jeep grand cherokee,excellent,6,gas,131168,automatic,SUV,grey,1,2018-08-27,2
500,2013,chevrolet cruze,excellent,4,gas,90710,automatic,sedan,red,,2018-07-19,34
500,2013,ford escape,excellent,4,gas,113831,automatic,SUV,grey,1,2018-08-14,9
2300,2003,hyundai elantra,like new,4,gas,74000,automatic,sedan,,,2018-10-14,7
500,2012,ford focus,excellent,4,gas,119590,automatic,hatchback,silver,,2018-12-02,25
18995,2016,ford f-150,excellent,6,gas,84128,automatic,truck,blue,,2018-08-08,17
2495,2006,ford f150,good,8,gas,275000,automatic,pickup,white,,2018-10-08,20
1200,1993,ford f-150,fair,8,gas,110000,automatic,truck,blue,,2018-10-14,10
1395,2005,nissan sentra,good,,gas,166000,automatic,sedan,black,,2018-12-05,143
27995,2015,jeep wrangler unlimited,excellent,6,gas,101000,automatic,SUV,orange,1,2018-07-08,34
13850,2016,toyota corolla,excellent,,gas,,automatic,sedan,black,,2018-12-03,47
4000,2007,acura tl,good,6,gas,161394,automatic,sedan,black,,2018-09-21,37
3600,2009,nissan altima,good,4,gas,190863,automatic,sedan,brown,,2018-09-24,62
5700,2008,honda cr-v,like new,4,gas,155000,automatic,SUV,blue,1,2019-02-23,69
4800,2007,jeep grand cherokee,good,6,gas,90000,automatic,SUV,grey,1,2019-01-28,31
12995,2011,ford f250 super duty,good,,gas,114000,automatic,pickup,blue,1,2019-02-02,13
22500,2017,chevrolet camaro,good,8,gas,65000,manual,coupe,black,,2019-04-19,7
14900,,ford f250 super duty,excellent,8,diesel,172965,automatic,pickup,black,1,2018-10-27,28
13000,2016,honda cr-v,excellent,4,gas,62500,automatic,SUV,white,1,2018-10-06,62
4700,2002,ford f-150,good,8,gas,,automatic,truck,silver,1,2018-08-06,21
2850,1995,ford f-150,good,6,gas,149390,automatic,truck,,,2018-09-27,30
12988,2016,kia soul,good,4,gas,36164,automatic,wagon,,,2018-11-07,29
16995,2016,chevrolet equinox,good,4,gas,26894,automatic,SUV,blue,1,2018-06-23,49
17995,2011,jeep wrangler unlimited,excellent,6,gas,103432,automatic,SUV,,1,2018-10-23,15
7745,2011,chevrolet traverse,excellent,6,gas,150127,automatic,SUV,brown,,2018-10-02,48
6995,2010,chevrolet silverado 1500,good,6,gas,180085,automatic,pickup,white,,2018-11-05,17
9995,1996,chevrolet corvette,like new,8,gas,87000,automatic,coupe,red,,2018-08-24,42
3995,2005,jeep liberty,excellent,6,gas,183431,automatic,SUV,blue,1,2018-07-01,26
6495,2014,nissan altima,excellent,4,gas,95694,automatic,other,white,,2018-08-22,46
8995,2004,chevrolet silverado,excellent,8,gas,160310,automatic,truck,black,1,2018-07-30,69
3250,1982,gmc sierra 2500hd,good,8,gas,116500,automatic,pickup,,,2018-11-08,25
3500,2006,nissan maxima,fair,6,gas,167000,automatic,coupe,custom,,2018-11-08,49
7200,2007,chevrolet silverado 1500,good,8,gas,,automatic,truck,silver,,2019-03-31,47
31000,2014,chevrolet silverado 1500 crew,good,,gas,50575,automatic,pickup,,1,2018-08-08,28
6500,2002,jeep wrangler,good,4,gas,246070,automatic,offroad,grey,1,2018-10-26,20
21800,2018,nissan frontier crew cab sv,good,6,gas,18950,other,pickup,white,1,2018-10-18,38
35000,2014,chevrolet silverado 2500hd,excellent,8,diesel,,automatic,truck,black,1,2018-12-27,42
9829,2014,honda accord,excellent,4,gas,175273,automatic,sedan,,,2019-02-04,4
34000,2015,chevrolet tahoe,excellent,8,gas,32400,automatic,SUV,black,1,2019-03-28,18
12997,2012,jeep grand cherokee,excellent,6,gas,86259,automatic,SUV,,,2018-06-09,8
12997,2015,chevrolet malibu,excellent,4,gas,82931,automatic,sedan,,,2018-07-29,34
25000,2006,chevrolet corvette,good,8,gas,65800,manual,convertible,black,,2018-07-26,11
1800,1995,chevrolet suburban,good,8,gas,418000,automatic,SUV,green,,2018-09-16,61
2995,2000,toyota camry le,good,4,gas,100421,automatic,sedan,grey,,2018-05-08,74
8500,2015,nissan rogue,excellent,4,gas,81500,automatic,SUV,white,1,2019-01-29,25
5950,2012,dodge grand caravan,excellent,6,gas,130000,automatic,mini-van,,,2018-12-15,14
4000,2003,jeep liberty,excellent,6,gas,138000,automatic,SUV,silver,1,2019-01-23,54
18500,2012,jeep wrangler unlimited,good,,gas,119109,manual,SUV,red,1,2019-02-08,36
3500,2008,nissan versa,excellent,4,gas,150000,manual,hatchback,blue,1,2018-07-29,26
22500,2014,ram 1500,good,8,gas,73000,automatic,pickup,white,1,2018-06-02,39
3500,2004,nissan murano,fair,6,gas,158000,automatic,SUV,black,1,2018-11-15,8
4999,2010,nissan rogue,good,4,gas,168000,automatic,SUV,black,,2019-01-16,14
7290,1999,jeep wrangler,like new,4,gas,149000,manual,other,green,,2018-10-24,12
2900,2004,subaru forester,good,4,gas,164500,automatic,wagon,white,1,2018-09-04,50
28700,2016,ford f150 supercrew cab xlt,good,6,gas,35205,other,pickup,black,1,2018-05-15,40
18000,2010,toyota tacoma,excellent,6,gas,86000,automatic,truck,grey,1,2019-02-03,65
2800,,subaru forester,good,,gas,143000,automatic,SUV,grey,1,2019-01-21,66
33600,2018,chevrolet silverado 1500 crew,good,8,gas,6606,automatic,pickup,white,1,2019-03-30,27
5875,1987,chevrolet corvette,good,,gas,42736,automatic,convertible,white,,2018-05-06,57
7100,,toyota camry,good,4,gas,,manual,sedan,black,,2018-12-16,15
4000,2003,ram 2500,good,8,gas,160000,automatic,pickup,black,1,2018-11-09,75
10750,2014,toyota corolla,excellent,4,gas,77000,automatic,sedan,white,,2018-10-15,8
21900,2018,nissan frontier crew cab sv,good,6,gas,30549,other,pickup,white,1,2018-10-21,10
15000,2002,ford f350,excellent,8,diesel,121789,automatic,truck,white,1,2018-07-06,16
4950,,hyundai sonata,good,4,gas,164000,automatic,sedan,grey,,2018-05-21,16
3000,2007,jeep liberty,good,6,gas,125000,automatic,SUV,silver,1,2018-10-28,11
8595,2010,gmc sierra 1500,excellent,,gas,166000,automatic,pickup,grey,1,2018-11-09,88
5300,,toyota corolla,excellent,4,gas,174000,automatic,sedan,silver,,2018-07-08,26
6000,2005,ford f-250 super duty,good,8,gas,155500,automatic,truck,blue,1,2018-12-20,40
4200,2012,nissan altima,good,4,gas,138588,automatic,sedan,white,,2019-03-06,32
6995,1998,jeep wrangler,excellent,6,gas,158378,manual,SUV,red,1,2019-02-08,36
3495,2005,jeep grand cherokee,good,8,gas,208712,automatic,SUV,red,1,2018-08-09,19
7295,2016,nissan sentra,like new,4,gas,91406,automatic,sedan,white,,2018-08-26,46
15895,2008,jeep wrangler,excellent,6,gas,184049,automatic,SUV,,1,2018-08-19,43
15000,2007,toyota tundra,excellent,8,gas,139000,automatic,truck,silver,,2019-02-22,47
21000,2013,jeep wrangler,like new,6,gas,43000,automatic,offroad,red,1,2018-10-16,4
6695,2015,ford focus se,excellent,4,gas,54570,automatic,sedan,blue,,2018-08-15,9
7495,2007,toyota highlander,like new,4,gas,98437,automatic,SUV,white,,2019-02-16,29
8200,2007,ram 1500,good,8,gas,256000,automatic,truck,silver,1,2019-03-23,14
5450,2011,ford fusion se,excellent,4,gas,87000,automatic,sedan,,,2018-12-26,74
5000,2009,ford fusion se,excellent,4,gas,107000,automatic,sedan,,,2019-01-03,10
8500,2007,ford expedition,good,8,gas,142001,automatic,SUV,brown,,2019-01-27,14
19995,2016,honda odyssey,excellent,6,gas,30472,automatic,van,white,,2018-07-27,13
14995,2011,chevrolet camaro,excellent,6,gas,41283,automatic,coupe,red,,2019-01-04,33
10995,2010,honda cr-v,excellent,4,gas,84162,automatic,wagon,white,,2018-07-25,38
17995,2014,ford f-150,excellent,,gas,89426,automatic,truck,white,1,2018-11-07,34
10995,2008,chevrolet silverado 1500,excellent,8,gas,,automatic,truck,red,1,2018-09-24,66
11995,2012,ford explorer,excellent,6,gas,121467,automatic,wagon,black,1,2018-08-23,36
14995,2012,chevrolet silverado 1500,excellent,8,gas,129997,automatic,truck,red,1,2018-09-14,35
7995,2010,ford escape,excellent,6,gas,93244,automatic,wagon,blue,1,2019-03-01,104
14495,2011,chevrolet silverado 1500,excellent,8,gas,120568,automatic,truck,grey,1,2018-12-21,18
16995,,gmc sierra 1500,excellent,8,gas,103950,automatic,truck,silver,1,2019-01-26,6
14995,2011,chevrolet silverado 1500,excellent,8,gas,,automatic,truck,black,1,2018-09-21,36
13995,2007,jeep wrangler,excellent,6,gas,99915,other,wagon,custom,1,2019-02-16,16
20500,2012,ford f-150,excellent,6,gas,68500,automatic,pickup,,1,2018-09-15,27
23745,2015,ford expedition,excellent,6,gas,132895,manual,SUV,custom,1,2018-12-19,74
3000,2002,honda civic,good,4,gas,135000,manual,hatchback,white,,2018-07-22,15
5750,2010,nissan rogue,excellent,,gas,139874,automatic,SUV,red,,2019-03-12,43
1500,2000,ford f-150,good,8,gas,200,manual,pickup,silver,1,2018-07-22,11
2500,,honda cr-v,good,4,gas,187500,automatic,SUV,brown,1,2018-11-27,15
800,2006,jeep liberty,fair,6,gas,,automatic,SUV,black,1,2018-08-21,30
800,1999,chevrolet silverado,salvage,8,gas,240500,automatic,truck,grey,,2019-01-01,7
8795,2011,ford f350 super duty,excellent,8,gas,111800,automatic,pickup,white,,2018-10-26,24
3250,2005,jeep grand cherokee,excellent,6,gas,155000,automatic,SUV,silver,1,2019-02-25,42
8500,,toyota corolla,excellent,4,gas,70200,automatic,other,black,,2018-12-20,35
32990,2016,ford f-250 sd,good,8,gas,5031,automatic,truck,black,1,2019-02-10,39
1850,2005,chevrolet impala,good,,gas,153000,automatic,sedan,custom,,2018-09-27,2
2300,2002,jeep grand cherokee,good,6,gas,159000,automatic,SUV,silver,1,2019-01-07,39
24990,,ford f-250 sd,good,8,gas,18005,automatic,truck,green,1,2018-07-15,74
24990,,ford f-350 sd,good,8,gas,65603,automatic,truck,red,1,2019-03-23,33
9990,2005,ford f-250 sd,good,8,gas,70849,automatic,truck,white,,2018-08-25,34
7999,2012,chevrolet equinox,excellent,4,gas,113608,automatic,SUV,silver,1,2019-01-28,81
12999,2012,jeep grand cherokee,excellent,6,gas,81629,automatic,SUV,custom,1,2018-07-12,37
2298,1997,honda civic,good,4,gas,220000,manual,sedan,green,,2018-12-27,50
17999,2014,ford f-150,excellent,6,gas,86524,automatic,truck,,1,2018-05-26,17
30599,,ram 1500,excellent,8,gas,24739,automatic,truck,black,1,2019-02-09,9
11999,2010,nissan maxima,excellent,,gas,64135,automatic,sedan,custom,,2018-07-17,11
8000,2008,ford f250 super duty,excellent,,diesel,270000,automatic,truck,green,1,2018-11-09,40
10999,2011,ford edge,excellent,6,gas,,automatic,SUV,black,1,2018-12-03,17
7900,2013,kia sorento,good,4,gas,125000,automatic,SUV,,,2018-08-02,58
3300,2006,nissan altima,fair,6,gas,128000,automatic,sedan,,,2018-12-24,6
7500,2004,ford f-150,good,8,gas,139764,automatic,truck,red,1,2018-11-17,85
12500,2010,gmc yukon,excellent,8,gas,170000,automatic,SUV,black,,2018-10-04,30
8500,,dodge dakota,excellent,6,gas,136725,automatic,pickup,orange,1,2018-05-20,25
17500,2017,ford explorer,excellent,6,gas,30500,automatic,SUV,,1,2018-06-17,39
4500,1974,chevrolet corvette,fair,8,gas,,automatic,sedan,red,,2018-12-15,18
6500,2013,chevrolet equinox,excellent,4,gas,94000,automatic,SUV,custom,,2019-01-22,35
6900,2014,ford focus se,excellent,4,gas,,automatic,sedan,red,,2019-01-23,26
7900,2015,nissan frontier,good,6,gas,44610,automatic,pickup,white,1,2018-11-26,19
3500,2003,toyota camry,excellent,4,gas,155000,automatic,sedan,black,,2019-02-03,50
3950,2007,subaru outback,excellent,4,gas,,automatic,hatchback,grey,1,2018-11-20,209
4800,2010,honda accord,good,4,gas,,automatic,sedan,grey,,2019-01-01,14
3800,1999,jeep grand cherokee,like new,6,gas,127871,automatic,SUV,brown,1,2018-06-14,15
8500,2004,chevrolet silverado 2500hd,excellent,8,diesel,294223,automatic,truck,white,,2019-03-12,17
4800,2009,volkswagen jetta,like new,4,gas,79653,automatic,sedan,,,2018-05-01,73
19950,2014,cadillac escalade,like new,8,gas,146553,automatic,SUV,white,1,2018-12-03,33
12950,2008,chevrolet silverado 1500,like new,8,gas,142446,automatic,pickup,red,1,2018-07-24,31
8950,2012,honda cr-v,like new,4,gas,153840,automatic,SUV,grey,1,2018-12-02,100
4000,2002,gmc sierra,good,8,gas,178500,automatic,pickup,white,1,2019-04-04,1
18950,2015,jeep wrangler,like new,6,gas,78754,manual,SUV,white,1,2019-02-20,29
7450,,hyundai elantra,excellent,4,gas,121493,automatic,hatchback,silver,,2018-09-19,67
4995,2008,toyota prius,excellent,4,gas,84000,automatic,hatchback,white,,2019-03-23,11
19000,2011,toyota 4runner,excellent,6,gas,106000,automatic,SUV,black,1,2019-04-12,36
10495,2014,ford escape,excellent,4,gas,75605,automatic,SUV,grey,,2018-10-21,13
9995,2012,toyota camry,excellent,4,gas,106177,automatic,sedan,red,,2018-06-20,68
12995,2015,toyota rav4,excellent,,gas,,automatic,SUV,red,1,2018-09-14,30
6495,2015,hyundai elantra,excellent,4,gas,136265,automatic,sedan,white,,2018-10-21,26
8995,2015,volkswagen jetta,excellent,4,diesel,93091,automatic,sedan,black,,2018-06-08,13
3995,,toyota prius,excellent,4,gas,75000,automatic,sedan,black,,2018-10-10,12
11995,2016,ford edge,excellent,4,gas,109600,automatic,SUV,white,,2018-09-13,96
11495,2014,toyota sienna,excellent,6,gas,103357,automatic,mini-van,black,,2018-08-27,57
22900,,ram 1500,excellent,8,gas,139900,automatic,truck,white,1,2018-12-20,35
2750,2008,honda civic,good,4,gas,191000,automatic,coupe,black,,2018-07-19,15
14995,2016,nissan rogue,excellent,4,gas,24432,automatic,SUV,silver,1,2019-01-07,25
2500,2002,jeep grand cherokee,good,6,gas,118614,automatic,SUV,grey,1,2018-10-06,49
4000,2003,jeep liberty,excellent,6,gas,138000,automatic,SUV,silver,1,2019-04-18,32
20950,2016,ram 1500,excellent,6,diesel,113828,automatic,truck,white,1,2019-01-22,29
26950,,ram 2500,excellent,8,gas,36373,automatic,truck,grey,1,2018-06-17,88
21950,2011,ford f250,excellent,8,diesel,,automatic,truck,white,1,2018-05-17,10
24950,2012,ford f250,excellent,8,diesel,194092,automatic,truck,white,1,2018-11-16,36
500,2005,chevrolet malibu,good,6,gas,227285,automatic,sedan,silver,,2018-10-26,34
11500,2016,dodge grand caravan,like new,6,gas,37400,automatic,mini-van,black,,2018-06-03,4
3500,,nissan sentra,good,4,gas,135650,automatic,sedan,grey,,2018-09-11,63
35600,2018,chevrolet silverado 1500 crew,good,8,gas,4633,other,pickup,white,1,2018-05-18,9
13995,2013,toyota rav4,excellent,4,gas,78677,automatic,SUV,black,1,2018-07-12,43
14995,2016,toyota camry,excellent,4,gas,36015,automatic,sedan,black,,2019-03-24,16
21995,2015,ford f150,excellent,6,gas,100580,automatic,pickup,,1,2018-10-16,162
12995,2013,honda pilot,excellent,,gas,122627,automatic,SUV,,1,2018-09-30,18
15950,2006,ford f250,excellent,6,diesel,162084,automatic,truck,grey,1,2018-11-07,11
22950,2010,ford f150,excellent,8,gas,158688,automatic,truck,black,1,2018-09-16,17
54000,2017,ford f250 super duty,like new,8,diesel,44000,automatic,pickup,white,1,2018-12-08,36
6800,2007,toyota tundra,good,8,gas,218000,automatic,truck,red,,2018-10-13,29
13900,2010,chevrolet camaro lt coupe 2d,good,,gas,98609,other,coupe,black,,2019-01-27,36
8500,2010,jeep wrangler,good,6,gas,214000,manual,SUV,,1,2018-08-18,38
3495,2005,volkswagen jetta,excellent,4,gas,126132,automatic,sedan,silver,,2018-09-14,72
13495,2011,jeep wrangler,excellent,6,gas,,automatic,SUV,red,1,2019-01-15,39
16995,,ford f150,excellent,6,gas,98980,automatic,pickup,grey,1,2018-12-26,5
7495,2010,chrysler town & country,excellent,,gas,93592,automatic,mini-van,silver,,2018-10-02,34
6995,2011,chevrolet equinox,excellent,4,gas,,automatic,SUV,brown,1,2018-06-17,18
7995,2012,ford escape,excellent,6,gas,81676,automatic,SUV,blue,1,2019-01-05,90
5995,2003,gmc yukon,excellent,8,gas,125910,automatic,SUV,,1,2019-01-19,22
6995,,ford escape,excellent,4,gas,129233,automatic,SUV,silver,1,2018-10-16,32
7995,2007,honda cr-v,excellent,4,gas,136716,automatic,SUV,silver,1,2018-05-11,18
11995,2014,nissan rogue,excellent,4,gas,,automatic,SUV,white,1,2019-03-15,31
9500,2007,gmc sierra,excellent,6,gas,168000,automatic,truck,black,1,2018-06-20,23
8495,,nissan maxima,excellent,6,gas,122524,automatic,sedan,white,,2019-04-12,28
9495,2010,honda odyssey,excellent,6,gas,,automatic,mini-van,silver,,2018-09-19,55
17800,2014,chevrolet camaro lt coupe 2d,good,6,gas,35896,automatic,coupe,silver,,2018-08-15,84
25000,2006,ford mustang,like new,8,gas,26000,manual,sedan,red,,2018-11-01,58
11800,2017,hyundai elantra,excellent,4,gas,50000,automatic,hatchback,blue,,2018-09-16,14
5995,2009,toyota camry,excellent,4,gas,130000,automatic,sedan,silver,,2019-04-14,66
11995,2002,jeep wrangler,excellent,6,gas,,manual,SUV,red,1,2018-06-09,74
6995,,subaru outback,excellent,4,gas,113000,automatic,wagon,green,1,2018-08-23,52
22999,2008,ram 2500,good,6,diesel,166315,automatic,truck,white,1,2019-01-11,25
13995,2004,jeep wrangler,excellent,6,gas,75000,manual,SUV,silver,1,2019-01-15,31
